,file_path,file_label,file_set
1025,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person23_bacteria_97.jpeg,PNEUMONIA,train
1026,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person830_virus_1466.jpeg,PNEUMONIA,train
1027,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person1329_bacteria_3377.jpeg,PNEUMONIA,train
1028,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person439_bacteria_1895.jpeg,PNEUMONIA,train
1029,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person835_bacteria_2750.jpeg,PNEUMONIA,train
1030,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person1709_bacteria_4522.jpeg,PNEUMONIA,train
1031,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person536_bacteria_2260.jpeg,PNEUMONIA,train
1032,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person1046_bacteria_2980.jpeg,PNEUMONIA,train
1033,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person1425_virus_2438.jpeg,PNEUMONIA,train
1034,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person359_virus_738.jpeg,PNEUMONIA,train
1035,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person470_virus_966.jpeg,PNEUMONIA,train
1036,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person1446_bacteria_3740.jpeg,PNEUMONIA,train
1037,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person464_bacteria_1975.jpeg,PNEUMONIA,train
1038,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person448_bacteria_1934.jpeg,PNEUMONIA,train
1039,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person25_bacteria_121.jpeg,PNEUMONIA,train
1040,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person52_bacteria_249.jpeg,PNEUMONIA,train
1041,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person1682_bacteria_4459.jpeg,PNEUMONIA,train
1042,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person1322_bacteria_3360.jpeg,PNEUMONIA,train
1043,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person1709_bacteria_4523.jpeg,PNEUMONIA,train
1044,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person20_bacteria_69.jpeg,PNEUMONIA,train
1045,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person1876_bacteria_4760.jpeg,PNEUMONIA,train
1046,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person1474_bacteria_3837.jpeg,PNEUMONIA,train
1047,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person23_bacteria_105.jpeg,PNEUMONIA,train
1048,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person543_bacteria_2281.jpeg,PNEUMONIA,train
1049,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person675_bacteria_2569.jpeg,PNEUMONIA,train
1050,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person321_bacteria_1486.jpeg,PNEUMONIA,train
1051,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person1556_bacteria_4061.jpeg,PNEUMONIA,train
1052,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person564_bacteria_2344.jpeg,PNEUMONIA,train
1053,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person264_bacteria_1231.jpeg,PNEUMONIA,train
1054,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person1323_bacteria_3362.jpeg,PNEUMONIA,train
1055,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person707_bacteria_2606.jpeg,PNEUMONIA,train
1056,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person15_bacteria_52.jpeg,PNEUMONIA,train
1057,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person834_bacteria_2747.jpeg,PNEUMONIA,train
1058,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person391_bacteria_1782.jpeg,PNEUMONIA,train
1059,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person486_bacteria_2054.jpeg,PNEUMONIA,train
1060,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person30_bacteria_146.jpeg,PNEUMONIA,train
1061,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person1176_virus_1998.jpeg,PNEUMONIA,train
1062,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person1417_bacteria_3635.jpeg,PNEUMONIA,train
1063,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person58_bacteria_275.jpeg,PNEUMONIA,train
1064,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person1589_bacteria_4171.jpeg,PNEUMONIA,train
1065,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person410_bacteria_1825.jpeg,PNEUMONIA,train
1066,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person51_bacteria_239.jpeg,PNEUMONIA,train
1067,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person1404_bacteria_3561.jpeg,PNEUMONIA,train
1068,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person1691_bacteria_4481.jpeg,PNEUMONIA,train
1069,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person616_virus_1186.jpeg,PNEUMONIA,train
1070,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person534_virus_1061.jpeg,PNEUMONIA,train
1071,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person649_bacteria_2541.jpeg,PNEUMONIA,train
1072,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person336_bacteria_1550.jpeg,PNEUMONIA,train
1073,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person376_bacteria_1715.jpeg,PNEUMONIA,train
1074,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person423_bacteria_1857.jpeg,PNEUMONIA,train
1075,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person895_bacteria_2820.jpeg,PNEUMONIA,train
1076,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person262_bacteria_1226.jpeg,PNEUMONIA,train
1077,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person337_bacteria_1566.jpeg,PNEUMONIA,train
1078,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person300_bacteria_1422.jpeg,PNEUMONIA,train
1079,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person517_virus_1034.jpeg,PNEUMONIA,train
1080,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person484_virus_986.jpeg,PNEUMONIA,train
1081,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person564_bacteria_2343.jpeg,PNEUMONIA,train
1082,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person1482_virus_2571.jpeg,PNEUMONIA,train
1083,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person1316_bacteria_3326.jpeg,PNEUMONIA,train
1084,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person533_virus_1055.jpeg,PNEUMONIA,train
1085,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person23_bacteria_95.jpeg,PNEUMONIA,train
1086,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person299_virus_620.jpeg,PNEUMONIA,train
1087,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person975_virus_1650.jpeg,PNEUMONIA,train
1088,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person446_bacteria_1931.jpeg,PNEUMONIA,train
1089,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person705_virus_1302.jpeg,PNEUMONIA,train
1090,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person1217_bacteria_3169.jpeg,PNEUMONIA,train
1091,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person1072_bacteria_3007.jpeg,PNEUMONIA,train
1092,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person1180_virus_2012.jpeg,PNEUMONIA,train
1093,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person1272_bacteria_3232.jpeg,PNEUMONIA,train
1094,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person287_bacteria_1355.jpeg,PNEUMONIA,train
1095,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person470_bacteria_2001.jpeg,PNEUMONIA,train
1096,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person1414_bacteria_3628.jpeg,PNEUMONIA,train
1097,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person1803_bacteria_4651.jpeg,PNEUMONIA,train
1098,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person1111_virus_1836.jpeg,PNEUMONIA,train
1099,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person1784_bacteria_4631.jpeg,PNEUMONIA,train
1100,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person1119_virus_1844.jpeg,PNEUMONIA,train
1101,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person1663_bacteria_4411.jpeg,PNEUMONIA,train
1102,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person499_virus_1008.jpeg,PNEUMONIA,train
1103,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person731_virus_1352.jpeg,PNEUMONIA,train
1104,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person1129_bacteria_3070.jpeg,PNEUMONIA,train
1105,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person1316_virus_2271.jpeg,PNEUMONIA,train
1106,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person474_virus_971.jpeg,PNEUMONIA,train
1107,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person71_bacteria_349.jpeg,PNEUMONIA,train
1108,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person275_bacteria_1291.jpeg,PNEUMONIA,train
1109,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person1469_bacteria_3824.jpeg,PNEUMONIA,train
1110,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person472_bacteria_2015.jpeg,PNEUMONIA,train
1111,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person1522_bacteria_3977.jpeg,PNEUMONIA,train
1112,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person266_bacteria_1248.jpeg,PNEUMONIA,train
1113,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person501_virus_1010.jpeg,PNEUMONIA,train
1114,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person1125_bacteria_3066.jpeg,PNEUMONIA,train
1115,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person1532_virus_2667.jpeg,PNEUMONIA,train
1116,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person1067_virus_1770.jpeg,PNEUMONIA,train
1117,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person544_virus_1075.jpeg,PNEUMONIA,train
1118,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person73_bacteria_356.jpeg,PNEUMONIA,train
1119,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person614_bacteria_2480.jpeg,PNEUMONIA,train
1120,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person439_virus_890.jpeg,PNEUMONIA,train
1121,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person1413_virus_2422.jpeg,PNEUMONIA,train
1122,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person30_bacteria_148.jpeg,PNEUMONIA,train
1123,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person785_bacteria_2689.jpeg,PNEUMONIA,train
1124,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person298_virus_617.jpeg,PNEUMONIA,train
1125,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person598_bacteria_2453.jpeg,PNEUMONIA,train
1126,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person321_bacteria_1485.jpeg,PNEUMONIA,train
1127,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person569_virus_1110.jpeg,PNEUMONIA,train
1128,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person656_bacteria_2548.jpeg,PNEUMONIA,train
1129,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person689_bacteria_2586.jpeg,PNEUMONIA,train
1130,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person1209_bacteria_3161.jpeg,PNEUMONIA,train
1131,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person23_bacteria_88.jpeg,PNEUMONIA,train
1132,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person298_bacteria_1410.jpeg,PNEUMONIA,train
1133,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person88_virus_164.jpeg,PNEUMONIA,train
1134,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person1555_bacteria_4059.jpeg,PNEUMONIA,train
1135,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person292_virus_598.jpeg,PNEUMONIA,train
1136,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person30_bacteria_157.jpeg,PNEUMONIA,train
1137,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person1444_bacteria_3732.jpeg,PNEUMONIA,train
1138,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person1409_bacteria_3583.jpeg,PNEUMONIA,train
1139,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person615_virus_1184.jpeg,PNEUMONIA,train
1140,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person803_bacteria_2710.jpeg,PNEUMONIA,train
1141,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person55_bacteria_262.jpeg,PNEUMONIA,train
1142,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person1518_virus_2645.jpeg,PNEUMONIA,train
1143,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person301_bacteria_1429.jpeg,PNEUMONIA,train
1144,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person124_virus_236.jpeg,PNEUMONIA,train
1145,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person40_bacteria_204.jpeg,PNEUMONIA,train
1146,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person1228_virus_2079.jpeg,PNEUMONIA,train
1147,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person1576_bacteria_4129.jpeg,PNEUMONIA,train
1148,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person592_bacteria_2431.jpeg,PNEUMONIA,train
1149,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person727_bacteria_2629.jpeg,PNEUMONIA,train
1150,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person455_bacteria_1947.jpeg,PNEUMONIA,train
1151,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person1416_virus_2427.jpeg,PNEUMONIA,train
1152,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person475_bacteria_2024.jpeg,PNEUMONIA,train
1153,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person883_virus_1533.jpeg,PNEUMONIA,train
1154,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person768_bacteria_2672.jpeg,PNEUMONIA,train
1155,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person298_bacteria_1408.jpeg,PNEUMONIA,train
1156,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person396_bacteria_1796.jpeg,PNEUMONIA,train
1157,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person1153_virus_1932.jpeg,PNEUMONIA,train
1158,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person990_bacteria_2917.jpeg,PNEUMONIA,train
1159,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person1677_bacteria_4444.jpeg,PNEUMONIA,train
1160,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person1342_virus_2315.jpeg,PNEUMONIA,train
1161,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person491_bacteria_2082.jpeg,PNEUMONIA,train
1162,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person1308_bacteria_3288.jpeg,PNEUMONIA,train
1163,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person1375_bacteria_3510.jpeg,PNEUMONIA,train
1164,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person1597_bacteria_4190.jpeg,PNEUMONIA,train
1165,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person1951_bacteria_4882.jpeg,PNEUMONIA,train
1166,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person1438_bacteria_3721.jpeg,PNEUMONIA,train
1167,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person278_virus_572.jpeg,PNEUMONIA,train
1168,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person1411_virus_2415.jpeg,PNEUMONIA,train
1169,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person328_bacteria_1512.jpeg,PNEUMONIA,train
1170,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person1263_bacteria_3221.jpeg,PNEUMONIA,train
1171,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person275_virus_565.jpeg,PNEUMONIA,train
1172,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person487_bacteria_2056.jpeg,PNEUMONIA,train
1173,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person64_bacteria_317.jpeg,PNEUMONIA,train
1174,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person1557_bacteria_4065.jpeg,PNEUMONIA,train
1175,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person1106_virus_1829.jpeg,PNEUMONIA,train
1176,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person680_bacteria_2575.jpeg,PNEUMONIA,train
1177,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person1519_bacteria_3970.jpeg,PNEUMONIA,train
1178,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person1582_bacteria_4143.jpeg,PNEUMONIA,train
1179,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person22_bacteria_77.jpeg,PNEUMONIA,train
1180,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person1411_bacteria_3603.jpeg,PNEUMONIA,train
1181,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person1311_virus_2259.jpeg,PNEUMONIA,train
1182,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person1599_virus_2775.jpeg,PNEUMONIA,train
1183,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person34_bacteria_176.jpeg,PNEUMONIA,train
1184,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person710_virus_1308.jpeg,PNEUMONIA,train
1185,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person1496_virus_2605.jpeg,PNEUMONIA,train
1186,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person493_virus_999.jpeg,PNEUMONIA,train
1187,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person1474_virus_2557.jpeg,PNEUMONIA,train
1188,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person664_virus_1249.jpeg,PNEUMONIA,train
1189,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person155_virus_307.jpeg,PNEUMONIA,train
1190,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person525_bacteria_2217.jpeg,PNEUMONIA,train
1191,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person258_bacteria_1209.jpeg,PNEUMONIA,train
1192,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person749_bacteria_2652.jpeg,PNEUMONIA,train
1193,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person454_virus_938.jpeg,PNEUMONIA,train
1194,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person278_virus_573.jpeg,PNEUMONIA,train
1195,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person41_bacteria_210.jpeg,PNEUMONIA,train
1196,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person651_bacteria_2543.jpeg,PNEUMONIA,train
1197,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person382_bacteria_1738.jpeg,PNEUMONIA,train
1198,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person837_bacteria_2753.jpeg,PNEUMONIA,train
1199,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person1333_bacteria_3385.jpeg,PNEUMONIA,train
1200,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person478_virus_975.jpeg,PNEUMONIA,train
1201,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person1378_bacteria_3513.jpeg,PNEUMONIA,train
1202,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person1088_bacteria_3028.jpeg,PNEUMONIA,train
1203,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person394_virus_786.jpeg,PNEUMONIA,train
1204,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person531_bacteria_2241.jpeg,PNEUMONIA,train
1205,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person302_virus_623.jpeg,PNEUMONIA,train
1206,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person1725_bacteria_4550.jpeg,PNEUMONIA,train
1207,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person1108_bacteria_3049.jpeg,PNEUMONIA,train
1208,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person1488_virus_2587.jpeg,PNEUMONIA,train
1209,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person1888_bacteria_4775.jpeg,PNEUMONIA,train
1210,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person346_bacteria_1590.jpeg,PNEUMONIA,train
1211,/research/projects/m221279_Pouria/Playground/PyTorch_DDP_Example/data/train/PNEUMONIA/person563_bacteria_2334.jpeg,PNEUMONIA,train
